Order_ID,Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Revenue,Year,Month,Month_Name,Quarter,Day_of_Week
ORD02136,2022-09-09,CUST8672,Laptop,Electronics,South,9,482.11,4338.98,2022,9,September,3,Friday
ORD02137,2023-12-02,CUST6524,T-Shirt,Clothing,South,2,143.79,287.58,2023,12,December,4,Saturday
ORD02138,2023-11-09,CUST1976,Biography,Books,West,6,28.17,169.03,2023,11,November,4,Thursday
ORD02139,2022-10-18,CUST4974,Self-Help,Books,North,4,10.59,42.34,2022,10,October,4,Tuesday
ORD02140,2022-11-10,CUST2631,Basketball,Sports,South,9,30.8,277.16,2022,11,November,4,Thursday
ORD02141,2023-07-31,CUST8577,Basketball,Sports,South,2,89.91,179.81,2023,7,July,3,Monday
ORD02142,2022-02-12,CUST3210,Yoga Mat,Sports,North,1,51.23,51.23,2022,2,February,1,Saturday
ORD02143,2023-04-27,CUST1720,Smartphone,Electronics,North,9,1282.48,11542.35,2023,4,April,2,Thursday
ORD02144,2023-03-19,CUST9306,Dress,Clothing,South,5,124.44,622.2,2023,3,March,1,Sunday
ORD02145,2022-02-15,CUST6930,Dumbbells,Sports,West,8,189.97,1519.73,2022,2,February,1,Tuesday
ORD02146,2023-04-06,CUST8441,Laptop,Electronics,South,4,1292.84,5171.35,2023,4,April,2,Thursday
ORD02147,2022-08-11,CUST9628,Laptop,Electronics,East,10,732.52,7325.15,2022,8,August,3,Thursday
ORD02148,2023-09-30,CUST4574,Headphones,Electronics,West,6,354.26,2125.55,2023,9,September,3,Saturday
ORD02149,2022-02-14,CUST8035,Jacket,Clothing,South,3,130.39,391.16,2022,2,February,1,Monday
ORD02150,2023-11-06,CUST3333,Jacket,Clothing,West,2,27.44,54.88,2023,11,November,4,Monday
ORD02151,2022-10-08,CUST1340,Plant Pot,Home & Garden,North,2,272.67,545.35,2022,10,October,4,Saturday
ORD02152,2023-12-22,CUST8981,LEGO Set,Toys,North,2,89.57,179.13,2023,12,December,4,Friday
ORD02153,2023-11-13,CUST5184,Chair,Home & Garden,West,7,225.73,1580.09,2023,11,November,4,Monday
ORD02154,2023-12-19,CUST2075,Tennis Racket,Sports,East,6,184.62,1107.74,2023,12,December,4,Tuesday
ORD02155,2023-05-22,CUST2577,Smartphone,Electronics,East,8,1364.13,10913.03,2023,5,May,2,Monday
ORD02156,2022-05-25,CUST9864,Chair,Home & Garden,East,7,293.14,2051.95,2022,5,May,2,Wednesday
ORD02157,2022-05-26,CUST7510,Smart Watch,Electronics,South,2,424.48,848.96,2022,5,May,2,Thursday
ORD02158,2022-03-07,CUST2792,Doll,Toys,South,3,44.7,134.09,2022,3,March,1,Monday
ORD02159,2022-07-19,CUST5099,Tablet,Electronics,East,6,239.87,1439.22,2022,7,July,3,Tuesday
ORD02160,2023-10-24,CUST7633,Basketball,Sports,West,7,36.43,254.99,2023,10,October,4,Tuesday
ORD02161,2023-07-21,CUST4394,Doll,Toys,East,2,95.11,190.23,2023,7,July,3,Friday
ORD02162,2023-08-08,CUST4879,Fiction Novel,Books,East,7,30.72,215.07,2023,8,August,3,Tuesday
ORD02163,2022-12-16,CUST3678,Plant Pot,Home & Garden,West,5,74.56,372.8,2022,12,December,4,Friday
ORD02164,2023-05-28,CUST5194,Rug,Home & Garden,South,5,222.25,1111.25,2023,5,May,2,Sunday
ORD02165,2023-09-26,CUST2504,Chair,Home & Garden,East,8,114.43,915.42,2023,9,September,3,Tuesday
ORD02166,2022-04-18,CUST8581,Lamp,Home & Garden,West,4,299.82,1199.29,2022,4,April,2,Monday
ORD02167,2023-03-05,CUST3491,Lamp,Home & Garden,West,7,39.24,274.66,2023,3,March,1,Sunday
ORD02168,2023-05-22,CUST9632,Plant Pot,Home & Garden,North,1,124.12,124.12,2023,5,May,2,Monday
ORD02169,2022-08-27,CUST1754,Basketball,Sports,West,9,113.22,1018.99,2022,8,August,3,Saturday
ORD02170,2022-06-10,CUST4763,Science Book,Books,West,8,19.77,158.19,2022,6,June,2,Friday
ORD02171,2022-03-15,CUST5391,Jacket,Clothing,South,6,122.01,732.09,2022,3,March,1,Tuesday
ORD02172,2022-08-13,CUST7293,Laptop,Electronics,West,4,1364.62,5458.5,2022,8,August,3,Saturday
ORD02173,2023-03-07,CUST2309,Cookbook,Books,North,2,35.13,70.27,2023,3,March,1,Tuesday
ORD02174,2022-02-20,CUST8821,Yoga Mat,Sports,West,2,179.29,358.58,2022,2,February,1,Sunday
ORD02175,2022-10-07,CUST6551,Mirror,Home & Garden,East,3,37.31,111.93,2022,10,October,4,Friday
ORD02176,2022-10-13,CUST5940,Headphones,Electronics,North,5,1215.97,6079.83,2022,10,October,4,Thursday
ORD02177,2022-01-25,CUST1203,T-Shirt,Clothing,South,7,90.79,635.53,2022,1,January,1,Tuesday
ORD02178,2023-07-12,CUST7344,Fiction Novel,Books,South,1,46.26,46.26,2023,7,July,3,Wednesday
ORD02179,2023-09-09,CUST5168,Cookbook,Books,East,2,37.69,75.37,2023,9,September,3,Saturday
ORD02180,2022-12-03,CUST1664,Chair,Home & Garden,East,4,57.58,230.31,2022,12,December,4,Saturday
ORD02181,2022-01-23,CUST7888,Fiction Novel,Books,North,10,34.91,349.1,2022,1,January,1,Sunday
ORD02182,2023-06-18,CUST2623,Lamp,Home & Garden,West,8,164.98,1319.87,2023,6,June,2,Sunday
ORD02183,2023-05-22,CUST2878,Mirror,Home & Garden,East,5,276.06,1380.31,2023,5,May,2,Monday
ORD02184,2023-07-02,CUST8639,Tennis Racket,Sports,South,1,28.9,28.9,2023,7,July,3,Sunday
ORD02185,2023-05-03,CUST9211,Smart Watch,Electronics,South,4,334.8,1339.21,2023,5,May,2,Wednesday
ORD02186,2022-05-13,CUST1371,Biography,Books,South,6,13.55,81.31,2022,5,May,2,Friday
ORD02187,2023-02-05,CUST5794,Science Book,Books,South,4,30.38,121.53,2023,2,February,1,Sunday
ORD02188,2023-10-13,CUST5585,Smartphone,Electronics,South,8,519.9,4159.23,2023,10,October,4,Friday
ORD02189,2022-03-03,CUST4327,Running Shoes,Sports,East,7,177.9,1245.3,2022,3,March,1,Thursday
ORD02190,2022-01-26,CUST8845,Running Shoes,Sports,East,5,50.39,251.96,2022,1,January,1,Wednesday
ORD02191,2023-03-14,CUST6846,Running Shoes,Sports,West,3,186.95,560.86,2023,3,March,1,Tuesday
ORD02192,2022-11-28,CUST7615,Yoga Mat,Sports,West,3,95.31,285.92,2022,11,November,4,Monday
ORD02193,2022-08-21,CUST1763,Dumbbells,Sports,South,2,73.16,146.31,2022,8,August,3,Sunday
ORD02194,2022-08-12,CUST9886,Board Game,Toys,West,4,45.18,180.72,2022,8,August,3,Friday
ORD02195,2022-06-16,CUST5003,Fiction Novel,Books,South,10,25.54,255.39,2022,6,June,2,Thursday
ORD02196,2023-07-19,CUST7766,T-Shirt,Clothing,East,3,127.47,382.42,2023,7,July,3,Wednesday
ORD02197,2022-11-11,CUST3280,Rug,Home & Garden,North,10,299.02,2990.22,2022,11,November,4,Friday
ORD02198,2022-06-04,CUST4713,Headphones,Electronics,East,4,496.64,1986.57,2022,6,June,2,Saturday
ORD02199,2023-02-04,CUST7284,Action Figure,Toys,South,2,96.82,193.65,2023,2,February,1,Saturday
ORD02200,2022-01-22,CUST8525,Chair,Home & Garden,East,6,153.83,922.95,2022,1,January,1,Saturday
ORD02201,2022-04-28,CUST6618,Tennis Racket,Sports,West,4,125.54,502.15,2022,4,April,2,Thursday
ORD02202,2022-04-03,CUST5804,Puzzle,Toys,South,5,25.89,129.46,2022,4,April,2,Sunday
ORD02203,2022-08-23,CUST3421,Running Shoes,Sports,North,10,98.06,980.58,2022,8,August,3,Tuesday
ORD02204,2022-12-06,CUST8563,Biography,Books,West,5,37.16,185.78,2022,12,December,4,Tuesday
ORD02205,2022-03-28,CUST5862,Jacket,Clothing,North,3,134.28,402.85,2022,3,March,1,Monday
ORD02206,2023-01-22,CUST3750,LEGO Set,Toys,West,4,18.96,75.84,2023,1,January,1,Sunday
ORD02207,2023-06-22,CUST7165,Lamp,Home & Garden,South,4,129.69,518.78,2023,6,June,2,Thursday
ORD02208,2023-08-08,CUST6236,Board Game,Toys,South,10,47.33,473.35,2023,8,August,3,Tuesday
ORD02209,2023-02-18,CUST6265,Dress,Clothing,South,10,81.82,818.24,2023,2,February,1,Saturday
ORD02210,2023-11-12,CUST7517,Smart Watch,Electronics,West,6,678.88,4073.28,2023,11,November,4,Sunday
ORD02211,2022-12-14,CUST4280,Laptop,Electronics,West,6,1474.07,8844.43,2022,12,December,4,Wednesday
ORD02212,2022-10-04,CUST7714,Dress,Clothing,South,5,143.21,716.06,2022,10,October,4,Tuesday
ORD02213,2022-03-04,CUST8609,LEGO Set,Toys,East,8,22.96,183.64,2022,3,March,1,Friday
ORD02214,2023-01-09,CUST8598,Action Figure,Toys,South,8,24.52,196.15,2023,1,January,1,Monday
ORD02215,2022-07-26,CUST1026,Mirror,Home & Garden,North,3,47.64,142.92,2022,7,July,3,Tuesday
ORD02216,2023-07-23,CUST3851,Cookbook,Books,South,7,19.58,137.04,2023,7,July,3,Sunday
ORD02217,2022-09-11,CUST7962,Jeans,Clothing,East,10,42.82,428.17,2022,9,September,3,Sunday
ORD02218,2022-08-13,CUST6972,Rug,Home & Garden,South,6,64.62,387.74,2022,8,August,3,Saturday
ORD02219,2022-11-07,CUST6081,Self-Help,Books,North,2,12.77,25.55,2022,11,November,4,Monday
ORD02220,2023-08-12,CUST2752,Self-Help,Books,South,5,44.41,222.05,2023,8,August,3,Saturday
ORD02221,2023-10-20,CUST6645,Tablet,Electronics,North,3,1009.1,3027.31,2023,10,October,4,Friday
ORD02222,2023-08-17,CUST1448,T-Shirt,Clothing,East,10,94.1,940.98,2023,8,August,3,Thursday
ORD02223,2023-03-28,CUST7306,LEGO Set,Toys,East,1,40.32,40.32,2023,3,March,1,Tuesday
ORD02224,2022-02-27,CUST5106,Jacket,Clothing,South,1,24.15,24.15,2022,2,February,1,Sunday
ORD02225,2023-03-16,CUST3367,Doll,Toys,East,10,60.86,608.59,2023,3,March,1,Thursday
ORD02226,2022-07-16,CUST5873,Puzzle,Toys,South,1,91.57,91.57,2022,7,July,3,Saturday
ORD02227,2022-04-13,CUST2490,Headphones,Electronics,South,9,650.29,5852.62,2022,4,April,2,Wednesday
ORD02228,2023-09-17,CUST4628,Laptop,Electronics,East,5,514.59,2572.93,2023,9,September,3,Sunday
ORD02229,2023-10-22,CUST8523,Fiction Novel,Books,East,7,37.34,261.41,2023,10,October,4,Sunday
ORD02230,2022-02-22,CUST8769,Biography,Books,West,5,16.95,84.73,2022,2,February,1,Tuesday
ORD02231,2022-08-12,CUST5692,Action Figure,Toys,East,8,58.68,469.42,2022,8,August,3,Friday
ORD02232,2023-11-13,CUST3544,Fiction Novel,Books,East,6,31.85,191.08,2023,11,November,4,Monday
ORD02233,2023-04-30,CUST1033,Board Game,Toys,West,4,31.47,125.9,2023,4,April,2,Sunday
ORD02234,2023-12-24,CUST1149,Puzzle,Toys,South,8,32.65,261.19,2023,12,December,4,Sunday
ORD02235,2022-06-25,CUST1605,LEGO Set,Toys,North,1,69.67,69.67,2022,6,June,2,Saturday
ORD02236,2023-01-25,CUST5351,Plant Pot,Home & Garden,West,6,269.93,1619.55,2023,1,January,1,Wednesday
ORD02237,2022-04-01,CUST4949,Tennis Racket,Sports,South,3,178.23,534.68,2022,4,April,2,Friday
ORD02238,2023-05-27,CUST4249,Plant Pot,Home & Garden,West,6,34.64,207.82,2023,5,May,2,Saturday
ORD02239,2023-02-14,CUST2495,Laptop,Electronics,South,10,1358.59,13585.92,2023,2,February,1,Tuesday
ORD02240,2022-06-12,CUST6179,Doll,Toys,East,6,19.78,118.67,2022,6,June,2,Sunday
ORD02241,2023-10-15,CUST1056,Lamp,Home & Garden,South,10,232.9,2329.0,2023,10,October,4,Sunday
ORD02242,2023-04-03,CUST4533,Plant Pot,Home & Garden,South,10,282.36,2823.59,2023,4,April,2,Monday
ORD02243,2023-12-07,CUST5883,Doll,Toys,West,8,96.12,768.93,2023,12,December,4,Thursday
ORD02244,2022-04-11,CUST5966,Smart Watch,Electronics,East,1,249.21,249.21,2022,4,April,2,Monday
ORD02245,2023-03-24,CUST4419,Headphones,Electronics,South,5,526.55,2632.75,2023,3,March,1,Friday
ORD02246,2022-09-07,CUST4308,Chair,Home & Garden,North,3,284.78,854.35,2022,9,September,3,Wednesday
ORD02247,2022-09-16,CUST3816,T-Shirt,Clothing,North,3,104.32,312.97,2022,9,September,3,Friday
ORD02248,2022-02-07,UNKNOWN,Laptop,Electronics,East,10,1095.98,10959.8,2022,2,February,1,Monday
ORD02249,2023-04-03,CUST1623,Fiction Novel,Books,North,6,38.19,229.16,2023,4,April,2,Monday
ORD02250,2022-01-11,CUST3074,Cookbook,Books,North,9,14.17,127.49,2022,1,January,1,Tuesday
ORD02251,2023-03-29,CUST8659,Puzzle,Toys,North,8,17.41,139.29,2023,3,March,1,Wednesday
ORD02252,2023-04-28,CUST3086,Biography,Books,East,8,17.16,137.32,2023,4,April,2,Friday
ORD02253,2023-04-04,CUST2590,Dress,Clothing,East,8,67.64,541.08,2023,4,April,2,Tuesday
ORD02254,2022-04-21,UNKNOWN,Chair,Home & Garden,South,6,221.38,1328.3,2022,4,April,2,Thursday
ORD02255,2023-04-19,CUST3709,Jeans,Clothing,South,2,24.66,49.32,2023,4,April,2,Wednesday
ORD02256,2022-08-22,CUST8075,Shoes,Clothing,East,6,97.28,583.66,2022,8,August,3,Monday
ORD02257,2022-03-05,CUST5213,Tablet,Electronics,North,8,636.78,5094.24,2022,3,March,1,Saturday
ORD02258,2022-05-05,CUST8453,Mirror,Home & Garden,North,3,43.53,130.58,2022,5,May,2,Thursday
ORD02259,2022-03-25,CUST5823,Action Figure,Toys,South,5,52.63,263.15,2022,3,March,1,Friday
ORD02260,2023-01-04,CUST6511,Smartphone,Electronics,South,7,1200.42,8402.92,2023,1,January,1,Wednesday
ORD02261,2023-08-08,CUST8936,Puzzle,Toys,East,2,30.25,60.5,2023,8,August,3,Tuesday
ORD02262,2022-05-07,UNKNOWN,Cookbook,Books,West,7,42.96,300.74,2022,5,May,2,Saturday
ORD02263,2023-05-28,CUST1400,Jeans,Clothing,West,7,80.76,565.35,2023,5,May,2,Sunday
ORD02264,2023-12-07,CUST8907,Dress,Clothing,West,3,136.24,408.73,2023,12,December,4,Thursday
ORD02265,2023-09-05,CUST7178,Board Game,Toys,East,10,16.19,161.87,2023,9,September,3,Tuesday
ORD02266,2022-09-16,CUST1769,Doll,Toys,East,7,31.88,223.13,2022,9,September,3,Friday
ORD02267,2022-04-18,CUST6847,Basketball,Sports,East,4,64.58,258.32,2022,4,April,2,Monday
ORD02268,2023-04-02,CUST7767,Plant Pot,Home & Garden,East,10,242.74,2427.41,2023,4,April,2,Sunday
ORD02269,2022-12-22,CUST2123,Shoes,Clothing,North,8,110.03,880.23,2022,12,December,4,Thursday
ORD02270,2022-03-14,CUST9302,Action Figure,Toys,East,2,94.72,189.44,2022,3,March,1,Monday
ORD02271,2023-07-22,CUST7572,Action Figure,Toys,West,2,96.82,193.64,2023,7,July,3,Saturday
ORD02272,2022-05-05,CUST3589,Jeans,Clothing,West,5,78.59,392.97,2022,5,May,2,Thursday
ORD02273,2022-09-08,CUST3634,Doll,Toys,North,8,25.69,205.51,2022,9,September,3,Thursday
ORD02274,2023-05-23,CUST2404,Dress,Clothing,East,6,37.67,226.05,2023,5,May,2,Tuesday
ORD02275,2023-09-07,CUST9241,Action Figure,Toys,South,2,50.3,100.6,2023,9,September,3,Thursday
ORD02276,2023-01-18,CUST6384,Tennis Racket,Sports,East,10,87.88,878.82,2023,1,January,1,Wednesday
ORD02277,2023-07-24,CUST3416,Self-Help,Books,South,7,42.18,295.25,2023,7,July,3,Monday
ORD02278,2022-07-03,CUST9056,Cookbook,Books,South,7,20.21,141.45,2022,7,July,3,Sunday
ORD02279,2022-02-26,CUST4662,Mirror,Home & Garden,North,8,84.55,676.4,2022,2,February,1,Saturday
ORD02280,2023-06-29,CUST6646,Dress,Clothing,North,7,51.73,362.11,2023,6,June,2,Thursday
ORD02281,2023-06-22,CUST1017,Fiction Novel,Books,South,9,30.09,270.77,2023,6,June,2,Thursday
ORD02282,2023-10-26,CUST2675,Shoes,Clothing,South,10,91.7,917.03,2023,10,October,4,Thursday
ORD02283,2022-04-11,CUST6893,Board Game,Toys,East,10,66.29,662.93,2022,4,April,2,Monday
ORD02284,2022-08-29,CUST8096,Self-Help,Books,North,2,48.83,97.65,2022,8,August,3,Monday
ORD02285,2022-08-16,CUST9038,Basketball,Sports,East,6,70.05,420.28,2022,8,August,3,Tuesday
ORD02286,2023-07-06,CUST3021,Board Game,Toys,East,8,68.51,548.11,2023,7,July,3,Thursday
ORD02287,2022-12-07,CUST7716,Cookbook,Books,East,6,37.77,226.61,2022,12,December,4,Wednesday
ORD02288,2022-06-23,CUST4320,Board Game,Toys,East,8,70.7,565.57,2022,6,June,2,Thursday
ORD02289,2023-06-06,CUST9210,Dress,Clothing,West,7,128.57,899.99,2023,6,June,2,Tuesday
ORD02290,2022-03-23,CUST5059,Tablet,Electronics,West,2,998.24,1996.49,2022,3,March,1,Wednesday
ORD02291,2022-02-17,CUST1347,Smart Watch,Electronics,South,5,1178.02,5890.08,2022,2,February,1,Thursday
ORD02292,2022-01-14,CUST1160,Lamp,Home & Garden,East,7,137.92,965.44,2022,1,January,1,Friday
ORD02293,2022-11-06,CUST1118,Fiction Novel,Books,South,1,15.62,15.62,2022,11,November,4,Sunday
ORD02294,2022-06-15,CUST3722,Dumbbells,Sports,East,8,84.06,672.5,2022,6,June,2,Wednesday
ORD02295,2023-07-08,CUST3831,Science Book,Books,West,10,48.81,488.06,2023,7,July,3,Saturday
ORD02296,2023-07-17,CUST6182,Lamp,Home & Garden,West,9,98.87,889.8,2023,7,July,3,Monday
ORD02297,2023-11-21,CUST5468,Tablet,Electronics,North,9,635.36,5718.27,2023,11,November,4,Tuesday
ORD02298,2022-11-11,CUST9821,Doll,Toys,North,10,98.47,984.73,2022,11,November,4,Friday
ORD02299,2023-02-16,CUST8436,Action Figure,Toys,West,4,25.9,103.6,2023,2,February,1,Thursday
ORD02300,2022-12-03,CUST1449,Tablet,Electronics,West,3,1365.59,4096.77,2022,12,December,4,Saturday
ORD02301,2023-01-11,CUST8095,Headphones,Electronics,North,2,1025.91,2051.83,2023,1,January,1,Wednesday
ORD02302,2023-02-24,CUST9722,Jeans,Clothing,South,8,62.49,499.92,2023,2,February,1,Friday
ORD02303,2023-05-26,CUST3575,Running Shoes,Sports,South,6,55.61,333.69,2023,5,May,2,Friday
ORD02304,2023-07-12,CUST9400,Dumbbells,Sports,North,5,165.07,825.34,2023,7,July,3,Wednesday
ORD02305,2023-08-15,CUST3084,Jeans,Clothing,North,2,54.59,109.18,2023,8,August,3,Tuesday
ORD02306,2022-05-30,CUST2123,Running Shoes,Sports,South,9,114.01,1026.07,2022,5,May,2,Monday
ORD02307,2022-03-18,CUST4614,Basketball,Sports,East,2,75.36,150.73,2022,3,March,1,Friday
ORD02308,2023-03-09,CUST1992,Biography,Books,North,6,19.77,118.63,2023,3,March,1,Thursday
ORD02309,2022-10-20,CUST8036,Cookbook,Books,West,10,25.44,254.4,2022,10,October,4,Thursday
ORD02310,2022-07-13,CUST1506,Puzzle,Toys,North,1,78.54,78.54,2022,7,July,3,Wednesday
ORD02311,2023-12-09,CUST8454,Smartphone,Electronics,West,4,1224.96,4899.86,2023,12,December,4,Saturday
ORD02312,2022-07-22,CUST9045,Smartphone,Electronics,East,4,957.08,3828.3,2022,7,July,3,Friday
ORD02313,2022-04-03,CUST5047,Tablet,Electronics,South,6,1416.94,8501.63,2022,4,April,2,Sunday
ORD02314,2023-03-05,CUST4916,Biography,Books,West,8,23.24,185.95,2023,3,March,1,Sunday
ORD02315,2022-01-15,CUST2664,Laptop,Electronics,West,6,1464.08,8784.5,2022,1,January,1,Saturday
ORD02316,2022-09-24,CUST8554,Board Game,Toys,East,5,17.32,86.61,2022,9,September,3,Saturday
ORD02317,2022-03-04,CUST6505,Shoes,Clothing,West,5,110.72,553.61,2022,3,March,1,Friday
ORD02318,2023-03-31,CUST4268,Jacket,Clothing,West,9,73.98,665.86,2023,3,March,1,Friday
ORD02319,2022-04-30,CUST6765,Dumbbells,Sports,West,2,167.27,334.55,2022,4,April,2,Saturday
ORD02320,2023-04-25,CUST8865,Running Shoes,Sports,West,9,86.09,774.77,2023,4,April,2,Tuesday
ORD02321,2023-12-29,CUST1758,T-Shirt,Clothing,West,6,98.01,588.07,2023,12,December,4,Friday
ORD02322,2023-06-12,CUST2127,Fiction Novel,Books,West,10,45.67,456.66,2023,6,June,2,Monday
ORD02323,2023-07-25,CUST2724,Fiction Novel,Books,South,10,11.34,113.38,2023,7,July,3,Tuesday
ORD02324,2023-03-27,CUST5594,Headphones,Electronics,North,8,852.3,6818.4,2023,3,March,1,Monday
ORD02325,2023-11-30,CUST2569,Science Book,Books,South,6,22.46,134.75,2023,11,November,4,Thursday
ORD02326,2023-06-29,CUST1237,Smart Watch,Electronics,North,7,985.09,6895.65,2023,6,June,2,Thursday
ORD02327,2023-01-13,CUST3978,Yoga Mat,Sports,North,7,81.12,567.83,2023,1,January,1,Friday
ORD02328,2022-06-24,CUST6962,T-Shirt,Clothing,East,5,72.73,363.64,2022,6,June,2,Friday
ORD02329,2023-10-10,CUST6726,Laptop,Electronics,East,6,845.16,5070.95,2023,10,October,4,Tuesday
ORD02330,2023-03-09,CUST5637,Jeans,Clothing,West,10,23.59,235.93,2023,3,March,1,Thursday
ORD02331,2023-07-31,CUST3176,Chair,Home & Garden,North,5,148.42,742.1,2023,7,July,3,Monday
ORD02332,2022-12-07,CUST5603,Basketball,Sports,South,8,135.81,1086.49,2022,12,December,4,Wednesday
ORD02333,2022-04-18,CUST4944,Lamp,Home & Garden,South,3,78.78,236.33,2022,4,April,2,Monday
ORD02334,2022-11-21,CUST1515,Tablet,Electronics,South,6,718.86,4313.17,2022,11,November,4,Monday
ORD02335,2023-08-12,CUST2160,Basketball,Sports,East,5,97.58,487.92,2023,8,August,3,Saturday
ORD02336,2023-03-24,CUST1837,Lamp,Home & Garden,South,5,291.44,1457.22,2023,3,March,1,Friday
ORD02337,2023-12-21,CUST6392,Smart Watch,Electronics,West,7,1449.47,10146.26,2023,12,December,4,Thursday
ORD02338,2023-12-08,CUST5134,Smartphone,Electronics,East,5,857.77,4288.83,2023,12,December,4,Friday
ORD02339,2023-07-22,CUST7891,Chair,Home & Garden,North,1,110.72,110.72,2023,7,July,3,Saturday
ORD02340,2022-02-18,CUST5215,Biography,Books,North,9,41.02,369.22,2022,2,February,1,Friday
ORD02341,2022-06-29,CUST8466,Shoes,Clothing,South,7,58.37,408.62,2022,6,June,2,Wednesday
ORD02342,2022-06-25,CUST3213,Tennis Racket,Sports,North,10,180.74,1807.4,2022,6,June,2,Saturday
ORD02343,2023-02-16,CUST2126,Laptop,Electronics,West,1,815.59,815.59,2023,2,February,1,Thursday
ORD02344,2022-12-22,CUST2447,Dress,Clothing,West,3,61.44,184.33,2022,12,December,4,Thursday
ORD02345,2022-01-10,CUST2172,Plant Pot,Home & Garden,West,4,68.28,273.13,2022,1,January,1,Monday
ORD02346,2023-09-03,CUST5571,Headphones,Electronics,North,10,288.57,2885.72,2023,9,September,3,Sunday
ORD02347,2023-05-26,CUST4298,LEGO Set,Toys,North,6,28.25,169.5,2023,5,May,2,Friday
ORD02348,2022-02-07,CUST9369,Laptop,Electronics,South,9,454.09,4086.8,2022,2,February,1,Monday
ORD02349,2022-04-27,CUST6410,Chair,Home & Garden,North,4,61.7,246.8,2022,4,April,2,Wednesday
ORD02350,2023-06-27,CUST8551,Dumbbells,Sports,West,3,196.3,588.9,2023,6,June,2,Tuesday
ORD02351,2022-06-04,CUST9825,Doll,Toys,North,3,75.53,226.59,2022,6,June,2,Saturday
ORD02352,2023-02-08,CUST9851,Cookbook,Books,South,3,48.18,144.55,2023,2,February,1,Wednesday
ORD02353,2022-05-02,CUST7549,Cookbook,Books,North,8,44.34,354.75,2022,5,May,2,Monday
ORD02354,2023-01-30,CUST7732,Headphones,Electronics,North,8,1252.22,10017.75,2023,1,January,1,Monday
ORD02355,2023-10-07,CUST3577,Plant Pot,Home & Garden,South,10,219.46,2194.58,2023,10,October,4,Saturday
ORD02356,2023-10-06,CUST8999,Rug,Home & Garden,South,8,39.37,314.94,2023,10,October,4,Friday
ORD02357,2023-07-16,CUST3785,Yoga Mat,Sports,West,8,145.99,1167.92,2023,7,July,3,Sunday
ORD02358,2022-12-26,CUST3868,Running Shoes,Sports,East,3,180.16,540.49,2022,12,December,4,Monday
ORD02359,2022-04-12,CUST9246,Tennis Racket,Sports,South,2,101.7,203.4,2022,4,April,2,Tuesday
ORD02360,2022-07-14,CUST4783,Smartphone,Electronics,South,6,1010.99,6065.94,2022,7,July,3,Thursday
ORD02361,2023-02-08,CUST5710,Running Shoes,Sports,West,4,195.34,781.37,2023,2,February,1,Wednesday
ORD02362,2022-11-24,CUST8547,Fiction Novel,Books,North,8,43.14,345.13,2022,11,November,4,Thursday
ORD02363,2022-06-08,CUST8690,Mirror,Home & Garden,South,3,212.41,637.23,2022,6,June,2,Wednesday
ORD02364,2023-05-10,CUST1555,Puzzle,Toys,West,9,91.28,821.48,2023,5,May,2,Wednesday
ORD02365,2023-02-27,CUST4889,Lamp,Home & Garden,East,2,163.0,326.0,2023,2,February,1,Monday
ORD02366,2023-10-23,CUST4449,Plant Pot,Home & Garden,South,4,207.37,829.47,2023,10,October,4,Monday
ORD02367,2023-07-12,CUST2619,Jacket,Clothing,East,7,55.16,386.12,2023,7,July,3,Wednesday
ORD02368,2023-04-23,CUST2731,Plant Pot,Home & Garden,North,9,253.25,2279.27,2023,4,April,2,Sunday
ORD02369,2022-07-03,CUST7392,Puzzle,Toys,West,3,94.98,284.95,2022,7,July,3,Sunday
ORD02370,2022-02-08,CUST8072,Basketball,Sports,South,4,146.34,585.35,2022,2,February,1,Tuesday
ORD02371,2022-12-17,CUST6531,Science Book,Books,East,2,24.93,49.87,2022,12,December,4,Saturday
ORD02372,2023-12-11,CUST3048,Cookbook,Books,East,5,46.12,230.6,2023,12,December,4,Monday
ORD02373,2022-03-14,CUST5437,Mirror,Home & Garden,East,9,151.1,1359.92,2022,3,March,1,Monday
ORD02374,2023-06-21,CUST2709,Mirror,Home & Garden,North,10,59.12,591.21,2023,6,June,2,Wednesday
ORD02375,2023-06-02,CUST7492,LEGO Set,Toys,West,2,83.72,167.44,2023,6,June,2,Friday
ORD02376,2022-09-09,CUST2686,Smart Watch,Electronics,North,10,846.78,8467.82,2022,9,September,3,Friday
ORD02377,2023-12-24,CUST2159,Biography,Books,South,4,31.83,127.31,2023,12,December,4,Sunday
ORD02378,2023-11-26,CUST6274,Yoga Mat,Sports,South,7,76.28,533.98,2023,11,November,4,Sunday
ORD02379,2022-04-18,CUST5033,Smart Watch,Electronics,South,10,891.47,8914.7,2022,4,April,2,Monday
ORD02380,2023-10-14,CUST3852,Tablet,Electronics,South,4,1354.59,5418.36,2023,10,October,4,Saturday
ORD02381,2022-12-31,CUST6111,Plant Pot,Home & Garden,East,10,272.92,2729.2,2022,12,December,4,Saturday
ORD02382,2022-04-02,CUST4531,Running Shoes,Sports,South,10,68.34,683.4,2022,4,April,2,Saturday
ORD02383,2023-04-11,CUST6995,Basketball,Sports,East,5,27.62,138.08,2023,4,April,2,Tuesday
ORD02384,2023-12-06,CUST7990,Headphones,Electronics,East,7,1423.0,9961.01,2023,12,December,4,Wednesday
ORD02385,2022-05-06,CUST9423,Dumbbells,Sports,South,5,68.24,341.19,2022,5,May,2,Friday
