Order_ID,Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Revenue
ORD02789,2022-03-12,CUST7904,Chair,Home & Garden,West,5,65.11,325.55
ORD02790,2023-09-20,CUST8165,Chair,Home & Garden,North,10,83.28,832.8
ORD02791,2022-11-07,CUST5298,Headphones,Electronics,North,2,1408.78,2817.57
ORD02792,2022-04-04,CUST8869,T-Shirt,Clothing,West,4,88.97,355.87
ORD02793,2023-04-04,CUST5571,Yoga Mat,Sports,East,9,111.84,1006.57
ORD02794,2022-12-06,CUST9487,Headphones,Electronics,North,7,1496.79,10477.52
ORD02795,2022-05-31,CUST3554,Science Book,Books,South,2,15.14,30.28
ORD02796,2023-09-14,CUST3418,Dumbbells,Sports,South,5,85.22,426.1
ORD02797,2023-04-20,CUST2641,Headphones,Electronics,North,6,1487.29,8923.71
ORD02798,2022-10-25,CUST2579,Fiction Novel,Books,South,10,28.5,284.99
ORD02799,2022-10-15,CUST3800,Fiction Novel,Books,East,1,26.12,26.12
ORD02800,2022-04-25,CUST7013,Dress,Clothing,North,5,109.03,545.15
ORD02801,2022-11-18,CUST8380,LEGO Set,Toys,West,4,51.2,204.81
ORD02802,2022-07-10,CUST3300,Smart Watch,Electronics,North,4,255.83,1023.31
ORD02803,2023-12-26,CUST9274,Smart Watch,Electronics,North,2,713.3,1426.6
ORD02804,2022-10-20,CUST6339,Running Shoes,Sports,North,1,35.34,35.34
ORD02805,2023-10-31,CUST8739,Smart Watch,Electronics,South,6,1488.97,8933.83
ORD02806,2023-01-30,CUST1518,Laptop,Electronics,West,4,439.81,1759.23
ORD02807,2022-06-30,CUST3235,Rug,Home & Garden,South,2,71.94,143.87
ORD02808,2022-01-18,CUST2608,Rug,Home & Garden,West,1,148.14,148.14
ORD02809,2023-12-03,CUST9065,Smart Watch,Electronics,North,4,1393.01,5572.03
ORD02810,2023-03-30,CUST2736,Laptop,Electronics,East,5,1112.42,5562.11
ORD02811,2023-07-03,CUST2015,Smart Watch,Electronics,South,5,413.74,2068.68
ORD02812,2022-12-29,CUST5027,Board Game,Toys,East,7,89.16,624.15
ORD02813,2023-09-18,CUST3655,Jeans,Clothing,South,6,145.98,875.91
ORD02814,2022-03-27,CUST9094,Running Shoes,Sports,South,1,171.88,171.88
ORD02815,2022-08-07,CUST7696,Puzzle,Toys,East,10,88.49,884.95
ORD02816,2023-04-30,CUST9853,Lamp,Home & Garden,North,9,159.48,1435.3
ORD02817,2022-09-23,CUST9934,Shoes,Clothing,West,4,45.02,180.06
ORD02818,2023-08-12,CUST7568,Lamp,Home & Garden,East,5,63.09,315.44
ORD02819,2023-11-26,CUST4927,Fiction Novel,Books,East,8,16.84,134.75
ORD02820,2022-06-20,CUST5219,Jeans,Clothing,South,5,23.86,119.29
ORD02821,2023-03-01,CUST4333,Smart Watch,Electronics,North,5,730.35,3651.73
ORD02822,2022-07-12,CUST9505,Biography,Books,East,2,19.18,38.36
ORD02823,2023-08-21,CUST1404,Chair,Home & Garden,West,9,239.47,2155.21
ORD02824,2022-08-07,CUST1218,T-Shirt,Clothing,South,7,138.56,969.89
ORD02825,2022-07-24,CUST7609,Smartphone,Electronics,South,3,1218.33,3654.99
ORD02826,2022-04-03,CUST3932,Tablet,Electronics,East,10,283.43,2834.28
ORD02827,2023-05-18,CUST1377,Doll,Toys,East,9,48.8,439.23
ORD02828,2022-07-19,CUST9695,Jacket,Clothing,South,9,125.49,1129.44
ORD02829,2022-11-18,CUST5831,Board Game,Toys,South,8,90.3,722.37
ORD02830,2022-02-12,CUST2027,Fiction Novel,Books,East,9,31.12,280.11
ORD02831,2022-02-25,CUST9302,Laptop,Electronics,West,7,212.95,1490.64
ORD02832,2023-12-19,CUST2224,T-Shirt,Clothing,East,9,105.47,949.23
ORD02833,2023-12-04,CUST5706,Chair,Home & Garden,West,6,286.23,1717.39
ORD02834,2022-11-12,CUST4674,Mirror,Home & Garden,North,9,222.23,2000.09
ORD02835,2023-05-14,CUST5639,Cookbook,Books,East,4,33.07,132.3
ORD02836,2022-08-25,CUST1486,Headphones,Electronics,West,3,376.75,1130.26
ORD02837,2023-12-01,CUST2110,Basketball,Sports,East,1,105.7,105.7
ORD02838,2022-01-28,CUST5255,Biography,Books,South,10,20.08,200.76
ORD02839,2022-05-08,CUST7270,Doll,Toys,South,2,34.3,68.59
ORD02840,2023-03-16,CUST2326,Dress,Clothing,West,8,127.45,1019.63
ORD02841,2022-11-06,CUST5477,Jeans,Clothing,East,4,146.25,585.0
ORD02842,2022-06-27,CUST1282,T-Shirt,Clothing,East,8,102.19,817.5
ORD02843,2022-03-03,CUST3863,Dumbbells,Sports,South,3,61.43,184.3
ORD02844,2022-04-16,CUST9065,Lamp,Home & Garden,South,5,135.6,678.0
ORD02845,2023-08-03,CUST1126,Running Shoes,Sports,South,10,128.73,1287.26
ORD02846,2023-05-23,CUST8347,Smartphone,Electronics,West,10,313.32,3133.22
ORD02847,2022-03-23,CUST3297,Running Shoes,Sports,West,9,89.26,803.37
ORD02848,2022-10-21,CUST2993,Smart Watch,Electronics,East,6,1060.05,6360.3
ORD02849,2023-10-09,CUST2215,Cookbook,Books,South,3,12.78,38.33
ORD02850,2022-08-13,CUST3920,Plant Pot,Home & Garden,West,5,96.49,482.47
ORD02851,2022-10-22,CUST9669,Board Game,Toys,North,3,38.27,114.8
ORD02852,2022-12-22,CUST3643,Mirror,Home & Garden,South,5,133.99,669.96
ORD02853,2022-04-26,CUST2646,Yoga Mat,Sports,West,10,49.97,499.67
ORD02854,2023-08-18,CUST8156,Running Shoes,Sports,West,6,173.23,1039.39
ORD02855,2023-07-17,CUST1454,Cookbook,Books,South,4,41.82,167.28
ORD02856,2023-03-03,CUST3914,Mirror,Home & Garden,South,7,231.4,1619.79
ORD02857,2022-12-30,CUST9466,Puzzle,Toys,East,1,77.36,77.36
ORD02858,2022-06-10,CUST7512,Fiction Novel,Books,East,10,28.0,280.02
ORD02859,2022-09-14,CUST7110,Self-Help,Books,West,10,21.27,212.74
ORD02860,2023-02-25,CUST9893,Cookbook,Books,South,6,43.02,258.12
ORD02861,2023-08-11,CUST3031,Shoes,Clothing,West,7,38.74,271.21
ORD02862,2023-06-07,CUST6374,T-Shirt,Clothing,North,7,108.64,760.48
ORD02863,2023-01-27,CUST2004,Headphones,Electronics,North,2,1205.35,2410.7
ORD02864,2022-04-20,CUST8191,Puzzle,Toys,North,8,21.43,171.44
ORD02865,2023-03-25,CUST8966,Yoga Mat,Sports,West,4,95.75,382.99
ORD02866,2022-08-30,CUST5359,T-Shirt,Clothing,West,2,100.61,201.22
ORD02867,2022-06-05,CUST8915,Laptop,Electronics,South,9,761.45,6853.08
ORD02868,2023-07-19,CUST6286,Puzzle,Toys,South,2,74.53,149.06
ORD02869,2023-05-28,CUST5932,Yoga Mat,Sports,West,9,143.12,1288.09
ORD02870,2023-09-14,CUST7786,Self-Help,Books,North,10,34.46,344.56
ORD02871,2022-04-17,CUST5649,Smart Watch,Electronics,North,2,1119.09,2238.19
ORD02872,2022-04-10,CUST3298,Cookbook,Books,North,3,36.91,110.74
ORD02873,2023-04-12,CUST8687,Smartphone,Electronics,North,10,290.59,2905.87
ORD02874,2022-05-07,CUST9457,Cookbook,Books,West,8,36.44,291.53
ORD02875,2022-11-27,CUST7602,Plant Pot,Home & Garden,North,6,66.58,399.48
ORD02876,2023-04-09,CUST6050,Cookbook,Books,East,5,22.15,110.76
ORD02877,2022-02-16,CUST8696,Board Game,Toys,South,7,55.55,388.84
ORD02878,2023-12-17,CUST1498,Dress,Clothing,West,3,137.95,413.84
ORD02879,2023-07-13,CUST7493,Smart Watch,Electronics,East,7,511.25,3578.72
ORD02880,2023-09-11,CUST7062,Rug,Home & Garden,South,2,31.56,63.11
ORD02881,2022-11-05,CUST1561,Shoes,Clothing,East,9,121.44,1092.92
ORD02882,2023-10-17,CUST6801,Plant Pot,Home & Garden,East,1,38.16,38.16
ORD02883,2023-11-21,CUST4574,Rug,Home & Garden,North,9,236.69,2130.25
ORD02884,2022-02-17,CUST2842,Action Figure,Toys,East,3,35.7,107.09
ORD02885,2023-04-11,CUST6531,Mirror,Home & Garden,East,6,91.52,549.13
ORD02886,2022-08-03,CUST7328,Science Book,Books,West,4,45.19,180.75
ORD02887,2023-05-15,CUST5017,Tablet,Electronics,East,2,329.98,659.97
ORD02888,2023-03-24,CUST5043,Cookbook,Books,South,9,24.58,221.18
ORD02889,2023-10-11,CUST1158,Doll,Toys,South,9,38.36,345.24
ORD02890,2023-02-17,CUST8219,Tennis Racket,Sports,North,5,27.45,137.25
ORD02891,2022-08-09,CUST4775,Cookbook,Books,North,8,27.05,216.42
ORD02892,2023-04-30,CUST2486,Doll,Toys,South,2,42.45,84.91
ORD02893,2022-08-09,CUST7470,Jacket,Clothing,North,7,106.49,745.4
ORD02894,2022-03-28,CUST3930,Science Book,Books,North,10,34.85,348.53
ORD02895,2022-05-26,CUST4101,Rug,Home & Garden,North,7,132.93,930.53
ORD02896,2022-07-02,CUST6609,Fiction Novel,Books,East,1,28.19,28.19
ORD02897,2022-11-21,CUST1738,Cookbook,Books,South,4,34.28,137.12
ORD02898,2023-06-06,CUST5734,Tennis Racket,Sports,North,10,58.25,582.47
ORD02899,2023-09-24,CUST4013,Lamp,Home & Garden,South,2,270.81,541.63
ORD02900,2022-12-31,CUST9265,Shoes,Clothing,West,8,69.82,558.54
ORD02901,2022-07-24,CUST5080,Self-Help,Books,North,7,32.25,225.77
ORD02902,2023-08-26,CUST1590,Self-Help,Books,East,1,47.3,47.3
ORD02903,2022-11-27,CUST8262,T-Shirt,Clothing,West,4,118.29,473.16
ORD02904,2023-08-09,CUST1583,Smart Watch,Electronics,East,5,1105.68,5528.42
ORD02905,2023-04-08,CUST2700,Lamp,Home & Garden,West,8,232.51,1860.09
ORD02906,2023-03-24,CUST1852,Yoga Mat,Sports,East,1,139.88,139.88
ORD02907,2023-07-11,CUST9082,Dumbbells,Sports,East,4,167.94,671.78
ORD02908,2022-09-25,CUST4664,Basketball,Sports,East,6,154.58,927.5
ORD02909,2023-11-14,CUST4787,Chair,Home & Garden,East,6,39.73,238.39
ORD02910,2022-07-18,CUST4602,Science Book,Books,West,5,43.96,219.81
ORD02911,2022-11-28,CUST8821,Doll,Toys,West,3,95.13,285.4
ORD02912,2022-11-03,CUST9910,Jeans,Clothing,West,6,37.14,222.84
ORD02913,2023-03-28,CUST3846,Puzzle,Toys,South,6,77.24,463.47
ORD02914,2022-08-26,CUST7256,Rug,Home & Garden,East,9,179.14,1612.28
ORD02915,2023-08-16,CUST7737,Science Book,Books,South,3,13.74,41.21
ORD02916,2022-12-10,CUST1696,Headphones,Electronics,South,7,574.36,4020.53
ORD02917,2023-12-27,CUST8947,Shoes,Clothing,North,5,32.54,162.69
ORD02918,2022-09-08,CUST2497,Action Figure,Toys,North,4,37.73,150.91
ORD02919,2023-09-16,CUST1797,Biography,Books,North,2,44.2,88.41
ORD02920,2023-12-13,CUST5373,Puzzle,Toys,West,7,51.88,363.18
ORD02921,2023-08-11,CUST4942,T-Shirt,Clothing,East,4,30.99,123.95
ORD02922,2023-08-09,CUST7428,Basketball,Sports,South,3,188.18,564.53
ORD02923,2023-05-05,CUST3470,Plant Pot,Home & Garden,West,2,210.66,421.32
ORD02924,2022-01-17,CUST9347,Chair,Home & Garden,South,4,266.56,1066.24
ORD02925,2023-01-18,CUST5043,Tablet,Electronics,West,3,641.09,1923.27
ORD02926,2023-07-13,CUST7684,Smart Watch,Electronics,East,9,1086.2,9775.83
ORD02927,2023-05-29,CUST8954,Puzzle,Toys,North,7,84.87,594.07
ORD02928,2023-01-02,CUST6949,Mirror,Home & Garden,South,1,283.5,283.5
ORD02929,2022-01-03,CUST2881,Mirror,Home & Garden,West,8,62.9,503.19
ORD02930,2022-06-29,CUST8336,Action Figure,Toys,East,1,94.42,94.42
ORD02931,2023-03-07,CUST8555,Basketball,Sports,East,10,107.87,1078.74
ORD02932,2022-11-07,CUST6541,Doll,Toys,West,10,82.49,824.92
ORD02933,2023-10-01,CUST6554,Plant Pot,Home & Garden,South,10,238.87,2388.69
ORD02934,2023-02-15,CUST9842,Self-Help,Books,South,6,13.72,82.34
ORD02935,2023-11-30,CUST4631,Chair,Home & Garden,East,9,189.45,1705.03
ORD02936,2023-01-16,CUST3908,Fiction Novel,Books,North,1,32.27,32.27
ORD02937,2022-01-06,CUST9365,Jeans,Clothing,South,6,60.14,360.83
ORD02938,2023-07-21,CUST1704,Biography,Books,East,10,32.0,320.01
ORD02939,2023-02-20,CUST3833,Jeans,Clothing,South,10,76.83,768.28
ORD02940,2022-05-15,CUST1396,Smart Watch,Electronics,North,10,744.27,7442.73
ORD02941,2022-01-02,CUST6470,Jeans,Clothing,East,2,137.78,275.55
ORD02942,2022-11-30,CUST3105,Science Book,Books,West,8,11.58,92.66
ORD02943,2023-08-12,CUST5219,Biography,Books,East,7,28.23,197.61
ORD02944,2022-08-25,CUST8973,Jacket,Clothing,East,9,52.7,474.33
ORD02945,2022-01-20,CUST2108,Lamp,Home & Garden,South,5,161.68,808.39
ORD02946,2022-08-20,CUST6823,Mirror,Home & Garden,West,4,87.39,349.56
ORD02947,2023-01-28,CUST8358,Dumbbells,Sports,East,3,79.64,238.91
ORD02948,2023-11-22,CUST7553,Rug,Home & Garden,North,2,240.28,480.56
ORD02949,2023-05-06,CUST5100,Laptop,Electronics,South,4,735.82,2943.27
ORD02950,2023-04-22,CUST6149,Tennis Racket,Sports,South,6,186.61,1119.68
ORD02951,2022-04-16,CUST5716,Jacket,Clothing,West,6,48.81,292.84
ORD02952,2022-07-27,CUST5237,Jeans,Clothing,East,3,100.62,301.85
ORD02953,2022-02-06,,Chair,Home & Garden,North,2,54.55,109.11
ORD02954,2023-05-02,,Chair,Home & Garden,South,7,137.21,960.48
ORD02955,2022-07-06,CUST6206,Plant Pot,Home & Garden,South,5,199.5,997.51
ORD02956,2023-09-25,CUST3845,Smartphone,Electronics,South,5,1327.7,6638.51
ORD02957,2022-05-20,CUST2956,T-Shirt,Clothing,South,4,142.43,569.72
ORD02958,2023-12-04,CUST6351,Smart Watch,Electronics,West,10,648.31,6483.13
ORD02959,2022-07-20,CUST3383,Basketball,Sports,North,2,61.61,123.22
ORD02960,2022-04-19,CUST8130,T-Shirt,Clothing,North,2,88.25,176.49
ORD02961,2023-10-11,CUST3230,Cookbook,Books,West,5,36.35,181.77
ORD02962,2023-07-28,CUST7931,Smart Watch,Electronics,South,7,1470.23,10291.63
ORD02963,2023-12-10,CUST2915,Tablet,Electronics,South,10,367.66,3676.6
ORD02964,2023-09-02,CUST3927,Tennis Racket,Sports,East,2,161.53,323.07
ORD02965,2023-01-10,CUST6389,Rug,Home & Garden,East,10,272.13,2721.26
ORD02966,2023-10-02,CUST4892,Lamp,Home & Garden,East,2,203.54,407.08
ORD02967,2022-08-08,CUST4737,Mirror,Home & Garden,East,5,293.37,1466.84
ORD02968,2022-12-28,CUST8918,Fiction Novel,Books,South,7,10.65,74.54
ORD02969,2022-02-16,CUST8429,Running Shoes,Sports,South,5,186.27,931.36
ORD02970,2022-02-26,CUST6343,Rug,Home & Garden,North,2,265.92,531.83
ORD02971,2023-12-07,CUST4957,Headphones,Electronics,North,6,893.68,5362.11
ORD02972,2022-05-31,CUST1081,Dumbbells,Sports,West,9,154.82,1393.35
ORD02973,2023-05-22,CUST8014,Cookbook,Books,East,4,11.32,45.28
ORD02974,2022-11-09,CUST7072,Plant Pot,Home & Garden,East,5,44.81,224.05
ORD02975,2023-09-28,CUST8496,Lamp,Home & Garden,East,9,58.51,526.55
ORD02976,2023-01-17,CUST5826,Basketball,Sports,North,6,62.58,375.51
ORD02977,2023-05-20,CUST1496,Plant Pot,Home & Garden,South,7,223.17,1562.21
ORD02978,2023-02-14,CUST7677,Action Figure,Toys,East,1,53.27,53.27
ORD02979,2022-05-30,CUST4191,Laptop,Electronics,North,4,1195.44,4781.77
ORD02980,2022-08-25,CUST4413,Board Game,Toys,East,8,54.11,432.92
ORD02981,2022-02-25,CUST8987,Plant Pot,Home & Garden,North,9,44.94,404.46
ORD02982,2022-01-11,CUST6614,Doll,Toys,West,6,20.05,120.32
ORD02983,2022-09-13,CUST7649,Plant Pot,Home & Garden,South,10,256.75,2567.52
ORD02984,2022-08-05,CUST9781,Mirror,Home & Garden,North,5,93.0,464.98
ORD02985,2023-05-11,CUST4286,Biography,Books,South,4,48.22,192.88
ORD02986,2023-02-05,CUST1569,Laptop,Electronics,West,2,1372.99,2745.97
ORD02987,2023-02-24,CUST2387,Basketball,Sports,South,9,91.5,823.47
ORD02988,2023-04-10,CUST2460,Mirror,Home & Garden,East,4,175.55,702.21
ORD02989,2022-06-09,CUST7736,Smart Watch,Electronics,East,6,301.09,1806.54
ORD02990,2023-09-21,CUST8414,Dumbbells,Sports,South,7,61.23,428.64
ORD02991,2023-09-09,CUST7540,Headphones,Electronics,South,3,651.19,1953.57
ORD02992,2023-11-07,CUST1071,Fiction Novel,Books,East,3,44.15,132.46
ORD02993,2023-10-08,CUST9827,Chair,Home & Garden,South,1,52.45,52.45
ORD02994,2023-08-10,CUST8539,Tennis Racket,Sports,West,9,180.79,1627.09
ORD02995,2022-05-29,CUST2094,Action Figure,Toys,North,2,95.91,191.82
ORD02996,2022-01-11,CUST9457,Chair,Home & Garden,East,6,62.9,377.42
ORD02997,2023-08-26,CUST2165,Laptop,Electronics,East,2,762.61,1525.22
ORD02998,2022-09-19,CUST7035,Dumbbells,Sports,East,3,92.23,276.68
ORD02999,2022-08-13,CUST8484,Running Shoes,Sports,East,5,29.58,147.9
ORD03000,2023-01-06,CUST3960,Running Shoes,Sports,North,8,109.51,876.07
ORD03001,2023-06-13,CUST1736,Smart Watch,Electronics,West,1,741.35,741.35
ORD03002,2022-03-04,CUST7368,Dress,Clothing,East,1,103.96,103.96
ORD03003,2022-10-20,CUST4038,Rug,Home & Garden,South,3,264.05,792.15
ORD03004,2023-12-02,CUST1143,Jacket,Clothing,West,1,132.73,132.73
ORD03005,2022-02-25,CUST4870,Rug,Home & Garden,East,4,289.24,1156.96
ORD03006,2023-05-21,CUST8832,Smartphone,Electronics,South,2,1020.35,2040.69
ORD03007,2022-09-22,CUST1388,Chair,Home & Garden,South,6,209.96,1259.74
ORD03008,2023-02-03,CUST5915,Dumbbells,Sports,South,8,74.43,595.4
ORD03009,2022-02-20,CUST1068,Jeans,Clothing,East,2,121.59,243.19
ORD03010,2023-02-12,CUST7982,Laptop,Electronics,West,5,456.9,2284.49
ORD03011,2023-01-18,CUST1271,Dumbbells,Sports,North,8,88.51,708.08
ORD03012,2023-06-26,CUST9175,Chair,Home & Garden,West,7,208.39,1458.7
ORD03013,2022-02-08,,Smart Watch,Electronics,West,5,1308.76,6543.8
ORD03014,2023-02-21,CUST8884,Puzzle,Toys,West,6,25.55,153.31
ORD03015,2022-03-31,CUST4716,Doll,Toys,North,5,30.11,150.56
ORD03016,2022-06-10,CUST4513,Rug,Home & Garden,South,8,193.72,1549.72
ORD03017,2023-08-08,CUST8753,Running Shoes,Sports,East,2,75.17,150.33
ORD03018,2023-06-01,CUST2987,Dress,Clothing,South,2,121.93,243.86
ORD03019,2023-06-07,CUST5772,Running Shoes,Sports,West,8,175.84,1406.68
ORD03020,2022-11-14,CUST7444,Jeans,Clothing,East,4,147.0,588.01
ORD03021,2022-09-23,CUST6712,Headphones,Electronics,South,2,754.32,1508.63
ORD03022,2023-03-10,CUST6856,Smartphone,Electronics,South,4,1288.78,5155.11
ORD03023,2022-10-07,CUST2609,Puzzle,Toys,North,2,71.87,143.75
ORD03024,2023-05-01,CUST3373,Tennis Racket,Sports,East,3,73.96,221.88
ORD03025,2022-05-31,CUST3270,Doll,Toys,East,8,74.41,595.27
ORD03026,2023-01-30,CUST9494,Action Figure,Toys,South,9,36.78,331.05
ORD03027,2023-07-23,CUST2595,Lamp,Home & Garden,West,2,139.7,279.41
ORD03028,2023-11-03,CUST1836,Basketball,Sports,East,4,135.94,543.75
ORD03029,2023-10-30,CUST4356,Jacket,Clothing,North,4,29.5,118.01
ORD03030,2023-01-31,CUST7311,Jeans,Clothing,South,1,121.49,121.49
ORD03031,2022-09-15,CUST9525,Science Book,Books,East,4,44.74,178.95
ORD03032,2023-05-18,CUST4357,Action Figure,Toys,North,7,22.35,156.44
ORD03033,2022-01-21,CUST8162,Dress,Clothing,South,3,72.82,218.46
ORD03034,2023-12-12,CUST9475,Jeans,Clothing,North,7,143.44,1004.08
ORD03035,2022-10-23,CUST3218,Laptop,Electronics,North,2,723.2,1446.41
ORD03036,2023-01-15,CUST8422,Plant Pot,Home & Garden,North,2,143.31,286.62
ORD03037,2022-10-06,CUST4271,Dress,Clothing,West,8,72.44,579.52
ORD03038,2023-04-08,CUST8097,Puzzle,Toys,South,4,61.09,244.34
ORD03039,2022-06-15,CUST5368,LEGO Set,Toys,North,5,39.24,196.18
ORD03040,2022-09-29,CUST6555,Doll,Toys,East,8,69.78,558.27
ORD03041,2022-02-11,CUST4265,Doll,Toys,East,10,72.62,726.23
ORD03042,2022-07-10,CUST4547,Tennis Racket,Sports,South,2,195.26,390.53
ORD03043,2022-01-05,CUST6909,Doll,Toys,East,1,40.71,40.71
ORD03044,2023-05-17,CUST7627,Tennis Racket,Sports,North,5,63.9,319.51
ORD03045,2022-02-04,CUST9040,Plant Pot,Home & Garden,West,4,126.4,505.6
ORD03046,2023-05-11,CUST4117,LEGO Set,Toys,East,10,20.68,206.83
ORD03047,2022-04-07,CUST4272,LEGO Set,Toys,South,1,70.63,70.63
ORD03048,2022-07-27,CUST4780,Science Book,Books,North,9,22.47,202.23
ORD03049,2023-09-04,CUST1485,Board Game,Toys,South,4,39.57,158.28
ORD03050,2023-12-11,CUST3491,Fiction Novel,Books,West,6,32.81,196.83
ORD03051,2022-05-13,CUST5660,Plant Pot,Home & Garden,East,9,39.87,358.79
ORD03052,2022-02-16,CUST4881,Shoes,Clothing,West,8,127.51,1020.05
ORD03053,2022-06-24,CUST9435,Fiction Novel,Books,South,10,11.23,112.31
ORD03054,2023-10-31,CUST1272,Biography,Books,East,5,15.44,77.22
ORD03055,2023-07-27,CUST8164,Chair,Home & Garden,South,8,117.59,940.75
ORD03056,2023-10-02,CUST6137,Tablet,Electronics,East,1,1407.77,1407.77
ORD03057,2023-11-14,CUST7921,Smartphone,Electronics,South,2,632.26,1264.53
ORD03058,2023-01-13,CUST3863,Tennis Racket,Sports,West,9,189.28,1703.54
ORD03059,2023-09-09,CUST5211,Chair,Home & Garden,West,9,153.79,1384.08
ORD03060,2022-04-21,CUST6515,LEGO Set,Toys,West,6,80.84,485.01
ORD03061,2023-03-07,CUST4176,Plant Pot,Home & Garden,North,4,172.96,691.84
ORD03062,2023-07-14,CUST4749,Dumbbells,Sports,West,7,34.31,240.15
ORD03063,2023-07-28,CUST4809,Puzzle,Toys,North,9,26.44,237.92
ORD03064,2023-03-30,CUST4290,Smartphone,Electronics,South,1,470.56,470.56
ORD03065,2022-08-20,CUST5685,Shoes,Clothing,West,1,97.41,97.41
ORD03066,2022-12-16,CUST6091,Shoes,Clothing,West,2,98.37,196.74
ORD03067,2022-04-01,CUST8323,Science Book,Books,North,9,25.14,226.25
ORD03068,2023-03-10,CUST3309,Self-Help,Books,South,7,23.29,163.01
ORD03069,2023-09-18,CUST8400,Headphones,Electronics,East,3,287.34,862.01
ORD03070,2022-11-26,CUST3139,Headphones,Electronics,West,9,1378.29,12404.64
ORD03071,2022-05-20,CUST4483,Action Figure,Toys,North,9,49.76,447.83
ORD03072,2022-11-17,CUST2602,Laptop,Electronics,South,10,363.35,3633.55
ORD03073,2023-01-17,CUST1719,Fiction Novel,Books,West,3,49.17,147.52
ORD03074,2022-03-18,CUST7021,Running Shoes,Sports,South,8,46.18,369.45
ORD03075,2022-11-24,CUST1462,Laptop,Electronics,South,2,817.82,1635.65
ORD03076,2022-01-12,CUST7243,Tablet,Electronics,North,4,771.09,3084.37
ORD03077,2022-11-24,CUST7071,Dress,Clothing,North,5,49.3,246.5
ORD03078,2023-11-08,CUST9601,Biography,Books,South,3,17.33,51.99
ORD03079,2023-03-17,CUST4694,Headphones,Electronics,East,5,1058.6,5293.02
ORD03080,2023-03-09,CUST7436,Action Figure,Toys,West,5,18.59,92.95
ORD03081,2022-03-27,CUST7981,Rug,Home & Garden,East,4,166.83,667.3
ORD03082,2023-12-27,CUST2954,Rug,Home & Garden,West,8,286.44,2291.52
ORD03083,2022-01-16,CUST8467,Biography,Books,West,3,41.26,123.79
ORD03084,2022-11-19,CUST9555,Puzzle,Toys,East,5,70.84,354.22
ORD03085,2023-03-17,CUST9836,Action Figure,Toys,East,1,23.16,23.16
ORD03086,2023-04-09,CUST3615,Plant Pot,Home & Garden,West,6,96.51,579.04
ORD03087,2022-08-22,CUST1601,Science Book,Books,East,10,31.6,316.0
ORD03088,2022-05-29,CUST7560,Self-Help,Books,West,3,17.08,51.24
ORD03089,2022-07-17,CUST7946,Lamp,Home & Garden,West,1,185.78,185.78
ORD03090,2022-11-21,CUST6383,Mirror,Home & Garden,East,8,109.11,872.87
ORD03091,2023-02-24,CUST8173,Laptop,Electronics,North,5,1437.56,7187.81
ORD03092,2022-11-16,CUST4432,Doll,Toys,South,7,54.67,382.69
ORD03093,2022-08-27,CUST8983,Puzzle,Toys,West,1,28.4,28.4
ORD03094,2023-02-17,,Jeans,Clothing,South,9,122.2,1099.82
ORD03095,2023-06-28,CUST1594,Jeans,Clothing,North,6,109.65,657.91
ORD03096,2022-09-14,CUST9152,Science Book,Books,North,3,41.13,123.4
ORD03097,2022-09-23,CUST4184,Biography,Books,North,1,48.74,48.74
ORD03098,2022-10-03,CUST2733,Tablet,Electronics,West,2,586.98,1173.96
ORD03099,2023-11-24,CUST7408,Cookbook,Books,West,7,21.8,152.57
ORD03100,2023-06-01,CUST4665,Shoes,Clothing,North,8,56.08,448.64
ORD03101,2022-07-26,CUST5786,Science Book,Books,East,7,43.32,303.21
ORD03102,2023-03-28,CUST3589,T-Shirt,Clothing,North,6,138.52,831.11
ORD03103,2022-01-10,CUST5178,Cookbook,Books,North,2,49.0,98.0
ORD03104,2023-02-14,CUST9679,Laptop,Electronics,North,9,552.7,4974.33
ORD03105,2022-10-31,CUST2165,Mirror,Home & Garden,East,10,156.14,1561.35
ORD03106,2022-12-23,CUST4751,Mirror,Home & Garden,North,5,293.08,1465.42
ORD03107,2022-06-26,CUST2535,LEGO Set,Toys,West,7,96.06,672.4
ORD03108,2022-03-16,CUST9109,T-Shirt,Clothing,West,7,82.28,575.95
ORD03109,2023-12-22,CUST8407,Fiction Novel,Books,West,4,43.84,175.35
ORD03110,2023-01-27,CUST1170,Smartphone,Electronics,West,2,1487.78,2975.56
ORD03111,2023-12-10,CUST1432,Self-Help,Books,South,1,43.56,43.56
ORD03112,2023-05-15,CUST7176,Cookbook,Books,West,5,36.79,183.94
ORD03113,2023-03-04,CUST8258,Laptop,Electronics,West,1,1000.96,1000.96
ORD03114,2023-08-28,CUST8245,Smartphone,Electronics,North,3,682.13,2046.4
ORD03115,2023-06-18,CUST3298,Laptop,Electronics,South,4,1021.92,4087.67
ORD03116,2022-11-15,CUST2262,Puzzle,Toys,East,6,21.51,129.07
ORD03117,2023-02-10,CUST1823,Puzzle,Toys,South,1,35.88,35.88
ORD03118,2022-11-13,CUST5663,Puzzle,Toys,East,1,48.43,48.43
ORD03119,2022-04-16,CUST2926,Jeans,Clothing,West,2,44.76,89.52
ORD03120,2022-04-22,CUST3072,Smartphone,Electronics,West,4,1077.39,4309.56
ORD03121,2022-05-22,CUST5408,Plant Pot,Home & Garden,West,5,132.07,660.36
ORD03122,2022-11-07,CUST4441,Jacket,Clothing,West,7,105.76,740.3
